"version","version2","id","severity","msg","verbose","cwe","inconclusive","file","line","column","info","Hyperlink to Finding","Hyperlink to MITRE CWE"
"2","2.19.0","knownConditionTrueFalse","style","Condition &#039;fut-&gt;fut_state!=STATE_PENDING&#039; is always false","Condition &#039;fut-&gt;fut_state!=STATE_PENDING&#039; is always false","570","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_asynciomodule.c","665","21","Assuming condition is false","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\_asynciomodule.c#L665"", ""\Modules\_asynciomodule.c#L665"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/570.html"", ""CWE: 570"")"
"2","2.19.0","knownConditionTrueFalse","style","Condition &#039;fut-&gt;fut_state!=STATE_PENDING&#039; is always false","Condition &#039;fut-&gt;fut_state!=STATE_PENDING&#039; is always false","570","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_asynciomodule.c","658","24","Assuming that condition &#039;fut-&gt;fut_state!=STATE_PENDING&#039; is not redundant","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\_asynciomodule.c#L658"", ""\Modules\_asynciomodule.c#L658"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/570.html"", ""CWE: 570"")"
"2","2.19.0","knownConditionTrueFalse","style","Condition &#039;!o&#039; is always true","Condition &#039;!o&#039; is always true","571","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_asynciomodule.c","3154","13","Condition &#039;!o&#039; is always true","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\_asynciomodule.c#L3154"", ""\Modules\_asynciomodule.c#L3154"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/571.html"", ""CWE: 571"")"
"2","2.19.0","knownConditionTrueFalse","style","Condition &#039;!o&#039; is always true","Condition &#039;!o&#039; is always true","571","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_asynciomodule.c","3153","33","Assignment &#039;o=future_set_exception(state,(struct FutureObj*)task,exc)&#039;, assigned value is 0","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\_asynciomodule.c#L3153"", ""\Modules\_asynciomodule.c#L3153"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/571.html"", ""CWE: 571"")"
"2","2.19.0","knownConditionTrueFalse","style","Condition &#039;!o&#039; is always true","Condition &#039;!o&#039; is always true","571","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_asynciomodule.c","3153","33","Calling function &#039;future_set_exception&#039; returns 0","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\_asynciomodule.c#L3153"", ""\Modules\_asynciomodule.c#L3153"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/571.html"", ""CWE: 571"")"
"2","2.19.0","knownConditionTrueFalse","style","Condition &#039;tmp==NULL&#039; is always true","Condition &#039;tmp==NULL&#039; is always true","571","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_asynciomodule.c","3230","17","Condition &#039;tmp==NULL&#039; is always true","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\_asynciomodule.c#L3230"", ""\Modules\_asynciomodule.c#L3230"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/571.html"", ""CWE: 571"")"
"2","2.19.0","knownConditionTrueFalse","style","Condition &#039;tmp==NULL&#039; is always true","Condition &#039;tmp==NULL&#039; is always true","571","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_asynciomodule.c","3226","39","Assignment &#039;tmp=future_add_done_callback(state,(struct FutureObj*)result,wrapper,task-&gt;task_context)&#039;, assigned value is 0","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\_asynciomodule.c#L3226"", ""\Modules\_asynciomodule.c#L3226"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/571.html"", ""CWE: 571"")"
"2","2.19.0","knownConditionTrueFalse","style","Condition &#039;tmp==NULL&#039; is always true","Condition &#039;tmp==NULL&#039; is always true","571","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_asynciomodule.c","3226","39","Calling function &#039;future_add_done_callback&#039; returns 0","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\_asynciomodule.c#L3226"", ""\Modules\_asynciomodule.c#L3226"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/571.html"", ""CWE: 571"")"
"2","2.19.0","shadowArgument","style","Local variable &#039;exc&#039; shadows outer argument","Local variable &#039;exc&#039; shadows outer argument","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_asynciomodule.c","3150","19","Shadow variable","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\_asynciomodule.c#L3150"", ""\Modules\_asynciomodule.c#L3150"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/398.html"", ""CWE: 398"")"
"2","2.19.0","shadowArgument","style","Local variable &#039;exc&#039; shadows outer argument","Local variable &#039;exc&#039; shadows outer argument","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_asynciomodule.c","3053","63","Shadowed declaration","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\_asynciomodule.c#L3053"", ""\Modules\_asynciomodule.c#L3053"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/398.html"", ""CWE: 398"")"
"2","2.19.0","shadowArgument","style","Local variable &#039;exc&#039; shadows outer argument","Local variable &#039;exc&#039; shadows outer argument","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_asynciomodule.c","3139","23","Shadow variable","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\_asynciomodule.c#L3139"", ""\Modules\_asynciomodule.c#L3139"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/398.html"", ""CWE: 398"")"
"2","2.19.0","shadowArgument","style","Local variable &#039;exc&#039; shadows outer argument","Local variable &#039;exc&#039; shadows outer argument","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_asynciomodule.c","3053","63","Shadowed declaration","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\_asynciomodule.c#L3053"", ""\Modules\_asynciomodule.c#L3053"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/398.html"", ""CWE: 398"")"
"2","2.19.0","shadowVariable","style","Local variable &#039;res&#039; shadows outer variable","Local variable &#039;res&#039; shadows outer variable","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_asynciomodule.c","3210","13","Shadow variable","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\_asynciomodule.c#L3210"", ""\Modules\_asynciomodule.c#L3210"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/398.html"", ""CWE: 398"")"
"2","2.19.0","shadowVariable","style","Local variable &#039;res&#039; shadows outer variable","Local variable &#039;res&#039; shadows outer variable","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_asynciomodule.c","3188","9","Shadowed declaration","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\_asynciomodule.c#L3188"", ""\Modules\_asynciomodule.c#L3188"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/398.html"", ""CWE: 398"")"
"2","2.19.0","shadowVariable","style","Local variable &#039;res&#039; shadows outer variable","Local variable &#039;res&#039; shadows outer variable","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_asynciomodule.c","3308","17","Shadow variable","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\_asynciomodule.c#L3308"", ""\Modules\_asynciomodule.c#L3308"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/398.html"", ""CWE: 398"")"
"2","2.19.0","shadowVariable","style","Local variable &#039;res&#039; shadows outer variable","Local variable &#039;res&#039; shadows outer variable","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_asynciomodule.c","3188","9","Shadowed declaration","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\_asynciomodule.c#L3188"", ""\Modules\_asynciomodule.c#L3188"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/398.html"", ""CWE: 398"")"
"2","2.19.0","shadowArgument","style","Local variable &#039;exc&#039; shadows outer argument","Local variable &#039;exc&#039; shadows outer argument","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_asynciomodule.c","3445","19","Shadow variable","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\_asynciomodule.c#L3445"", ""\Modules\_asynciomodule.c#L3445"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/398.html"", ""CWE: 398"")"
"2","2.19.0","shadowArgument","style","Local variable &#039;exc&#039; shadows outer argument","Local variable &#039;exc&#039; shadows outer argument","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_asynciomodule.c","3432","58","Shadowed declaration","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\_asynciomodule.c#L3432"", ""\Modules\_asynciomodule.c#L3432"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/398.html"", ""CWE: 398"")"
"2","2.19.0","constParameterPointer","style","Parameter &#039;fut&#039; can be declared as pointer to const","Parameter &#039;fut&#039; can be declared as pointer to const","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_asynciomodule.c","401","28","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\_asynciomodule.c#L401"", ""\Modules\_asynciomodule.c#L401"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/398.html"", ""CWE: 398"")"
"2","2.19.0","constParameterPointer","style","Parameter &#039;it&#039; can be declared as pointer to const","Parameter &#039;it&#039; can be declared as pointer to const","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_asynciomodule.c","1841","48","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\_asynciomodule.c#L1841"", ""\Modules\_asynciomodule.c#L1841"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/398.html"", ""CWE: 398"")"
"2","2.19.0","constParameterPointer","style","Parameter &#039;self&#039; can be declared as pointer to const","Parameter &#039;self&#039; can be declared as pointer to const","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_asynciomodule.c","2444","54","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\_asynciomodule.c#L2444"", ""\Modules\_asynciomodule.c#L2444"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/398.html"", ""CWE: 398"")"
"2","2.19.0","constParameterPointer","style","Parameter &#039;self&#039; can be declared as pointer to const","Parameter &#039;self&#039; can be declared as pointer to const","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_asynciomodule.c","2485","46","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\_asynciomodule.c#L2485"", ""\Modules\_asynciomodule.c#L2485"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/398.html"", ""CWE: 398"")"
"2","2.19.0","toomanyconfigs","information","Too many #ifdef configurations - cppcheck only checks 12 of 31 configurations. Use --force to check all configurations.","Too many #ifdef configurations - cppcheck only checks 12 of 31 configurations. Use --force to check all configurations.","398","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_asynciomodule.c","0","","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\_asynciomodule.c#L0"", ""\Modules\_asynciomodule.c#L0"")","=HYPERLINK(""https://cwe.mitre.org/data/definitions/398.html"", ""CWE: 398"")"
"2","2.19.0","missingInclude","information","Include file: &quot;pycore_critical_section.h&quot; not found.","Include file: &quot;pycore_critical_section.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\clinic\_asynciomodule.c.h","9","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\clinic\_asynciomodule.c.h#L9"", ""\Modules\clinic\_asynciomodule.c.h#L9"")",""
"2","2.19.0","missingInclude","information","Include file: &quot;pycore_modsupport.h&quot; not found.","Include file: &quot;pycore_modsupport.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\clinic\_asynciomodule.c.h","10","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\clinic\_asynciomodule.c.h#L10"", ""\Modules\clinic\_asynciomodule.c.h#L10"")",""
"2","2.19.0","missingInclude","information","Include file: &quot;Python.h&quot; not found.","Include file: &quot;Python.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_bisectmodule.c","10","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\_bisectmodule.c#L10"", ""\Modules\_bisectmodule.c#L10"")",""
"2","2.19.0","missingInclude","information","Include file: &quot;pycore_call.h&quot; not found.","Include file: &quot;pycore_call.h&quot; not found.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_bisectmodule.c","11","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\_bisectmodule.c#L11"", ""\Modules\_bisectmodule.c#L11"")",""
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;unistd.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;unistd.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_bisectmodule.c","14","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\_bisectmodule.c#L14"", ""\Modules\_bisectmodule.c#L14"")",""
"2","2.19.0","missingIncludeSystem","information","Include file: &lt;stdlib.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","Include file: &lt;stdlib.h&gt; not found. Please note: Cppcheck does not need standard library headers to get proper results.","","","C:\Users\lawrence\Desktop\School\GATech\Spring 2026\PUBP 6727 Cyber Sec Practicum\SourceCodeRepos\GitHub\SCAMR_Helper_SampleSourceCode\Modules\_bisectmodule.c","15","2","","=HYPERLINK(""https://github.com/lawrencekim5/SCAMR_Helper_SampleSourceCode/blob/main/\Modules\_bisectmodule.c#L15"", ""\Modules\_bisectmodule.c#L15"")",""
